Soil_moisture,Soil_humidity,rainfall,Temperature,Vegetation,Soil_type,Status
83,62,63.77192383,21,Grass,Loam Soil,0
39,61,60.74583498,45,Grass,Loam Soil,1
65,23,71.1271039,23,Grass,Loam Soil,1
54,63,64.53027638,38,Grass,Loam Soil,1
10,61,40.85534718,28,Grass,Loam Soil,0
8,53,69.66289997,27,Grass,Loam Soil,1
28,47,61.86633917,29,Grass,Loam Soil,0
19,31,64.58559639,33,Grass,Loam Soil,1
70,24,44.13827124,28,Grass,Loam Soil,1
31,32,35.73403813,12,Grass,Loam Soil,1
83,61,33.95825723,22,Grass,Loam Soil,0
6,56,71.90018566,41,Grass,Loam Soil,0
29,29,38.34303462,11,Grass,Loam Soil,1
72,46,59.18953429,24,Grass,Loam Soil,0
14,60,36.91852635,27,Grass,Loam Soil,1
31,70,52.13580529,23,Grass,Loam Soil,1
7,57,55.21606732,17,Grass,Loam Soil,0
34,25,40.82840673,11,Grass,Loam Soil,0
39,57,36.01203025,9,Grass,Loam Soil,0
88,52,34.7426459,15,Grass,Loam Soil,0
12,42,53.78769958,44,Grass,Loam Soil,1
90,53,46.0203959,29,Grass,Loam Soil,1
26,35,52.92929636,22,Grass,Loam Soil,1
11,25,45.43669946,27,Grass,Loam Soil,1
74,23,68.80141783,17,Grass,Loam Soil,0
71,23,43.87801983,15,Grass,Loam Soil,0
43,32,64.56807592,43,Grass,Loam Soil,1
84,34,38.31597852,32,Grass,Loam Soil,0
44,31,50.1978269,19,Grass,Loam Soil,0
42,20,44.86052932,24,Grass,Loam Soil,1
20,57,55.51932414,37,Grass,Loam Soil,1
36,22,35.37493212,17,Grass,Loam Soil,0
26,32,30.92014047,2,Grass,Loam Soil,1
20,55,32.71129281,44,Grass,Loam Soil,0
11,21,33.48919022,41,Grass,Loam Soil,1
49,47,47.95406479,19,Grass,Loam Soil,0
49,25,35.03404425,16,Grass,Loam Soil,1
39,33,65.67591794,37,Grass,Loam Soil,1
83,22,42.44054315,32,Grass,Loam Soil,1
40,55,70.10472076,34,Grass,Loam Soil,1
2,22,63.9187654,25,Grass,Loam Soil,1
85,25,38.53254678,24,Grass,Loam Soil,0
35,61,32.81296548,20,Grass,Loam Soil,1
36,60,54.73367631,32,Grass,Loam Soil,1
75,44,38.7976407,31,Grass,Loam Soil,0
71,33,55.296354,12,Grass,Loam Soil,0
81,37,36.35720652,28,Grass,Loam Soil,1
18,49,44.75215854,36,Grass,Loam Soil,1
21,46,42.99498978,25,Grass,Loam Soil,1
46,42,56.48265193,19,Grass,Loam Soil,0
60,40,53.01899249,25,Grass,Loam Soil,0
12,32,41.82490236,28,Grass,Loam Soil,0
13,60,46.75690086,0,Grass,Loam Soil,1
82,20,59.87232071,11,Grass,Loam Soil,0
27,59,44.64407105,41,Grass,Loam Soil,1
9,62,44.01206619,2,Grass,Loam Soil,1
62,68,45.91011391,7,Grass,Loam Soil,1
82,30,37.54602719,31,Grass,Loam Soil,0
51,52,40.77872823,35,Grass,Loam Soil,1
61,53,42.83053902,0,Grass,Loam Soil,0
89,34,51.52617423,12,Grass,Loam Soil,0
56,39,49.11964582,5,Grass,Loam Soil,0
13,28,57.65901369,37,Grass,Loam Soil,1
19,51,43.1386631,38,Grass,Loam Soil,1
90,27,48.54598575,22,Grass,Loam Soil,0
60,20,56.76278363,41,Grass,Loam Soil,0
39,56,37.31236904,7,Grass,Loam Soil,0
72,43,56.51103293,15,Grass,Loam Soil,1
90,57,37.01110438,37,Grass,Loam Soil,0
44,36,50.47333854,34,Grass,Loam Soil,1
73,42,57.79863368,19,Grass,Loam Soil,0
71,69,44.56598352,27,Grass,Loam Soil,1
55,47,56.68833819,36,Grass,Loam Soil,0
70,39,59.87065439,7,Grass,Loam Soil,0
35,66,48.48319335,25,Grass,Loam Soil,1
25,45,48.56690235,33,Grass,Loam Soil,1
26,61,43.80041104,14,Grass,Loam Soil,1
53,24,36.94616965,36,Grass,Loam Soil,1
86,51,53.43228915,3,Grass,Loam Soil,0
2,65,50.49913241,5,Grass,Loam Soil,0
28,48,45.04467075,21,Grass,Loam Soil,1
15,53,58.37249772,37,Grass,Loam Soil,1
36,62,40.12044158,17,Grass,Loam Soil,0
35,34,51.09802625,34,Grass,Loam Soil,1
54,59,58.86687093,22,Grass,Loam Soil,1
72,50,56.04995423,25,Grass,Loam Soil,0
86,48,58.41394143,44,Grass,Loam Soil,1
34,37,54.96121262,14,Grass,Loam Soil,1
36,54,49.61865305,29,Grass,Loam Soil,0
55,70,52.84626009,23,Grass,Loam Soil,1
42,34,55.03723979,7,Grass,Loam Soil,1
28,44,54.62243308,40,Grass,Loam Soil,1
44,46,59.03629954,37,Grass,Loam Soil,1
5,30,52.93031105,28,Grass,Loam Soil,1
42,56,56.52558045,9,Grass,Loam Soil,0
81,22,53.15223123,15,Grass,Loam Soil,0
4,53,50.46746116,33,Grass,Loam Soil,0
63,21,39.23831035,28,Grass,Loam Soil,1
3,20,44.17580911,26,Grass,Loam Soil,1
88,64,45.48591922,41,Grass,Loam Soil,0
10,53,56.09542002,40,Grass,Loam Soil,1
35,35,41.39081525,24,Grass,Loam Soil,1
19,36,57.99524359,23,Grass,Loam Soil,1
70,39,43.15411472,9,Grass,Loam Soil,1
34,38,50.91511275,37,Grass,Loam Soil,1
61,64,43.78420984,41,Grass,Loam Soil,1
40,58,49.50812624,38,Grass,Loam Soil,1
70,64,36.45012824,32,Grass,Loam Soil,0
26,65,37.45680611,37,Grass,Loam Soil,1
31,48,53.79732545,24,Grass,Loam Soil,1
74,43,37.44800463,2,Grass,Loam Soil,0
30,53,54.7960127,25,Grass,Loam Soil,1
47,33,40.53173216,2,Grass,Loam Soil,1
14,51,50.9246554,8,Grass,Loam Soil,0
88,45,56.01913159,41,Grass,Loam Soil,0
52,66,58.18713162,7,Grass,Loam Soil,1
66,58,48.9366954,2,Grass,Loam Soil,0
44,60,42.02483277,23,Grass,Loam Soil,1
74,49,43.05130077,1,Grass,Loam Soil,0
89,40,39.26137642,29,Grass,Loam Soil,0
32,54,50.01534317,29,Grass,Loam Soil,0
33,59,51.53848218,8,Grass,Loam Soil,0
55,44,53.35486977,28,Grass,Loam Soil,1
5,30,36.12042927,35,Grass,Loam Soil,1
84,33,38.14476781,5,Grass,Loam Soil,1
30,34,40.16545979,27,Grass,Loam Soil,0
81,48,50.66487502,12,Grass,Loam Soil,0
66,50,43.95183726,37,Grass,Loam Soil,1
56,33,58.29933073,40,Grass,Loam Soil,1
89,68,43.25095608,44,Grass,Loam Soil,1
43,41,44.47427436,14,Grass,Loam Soil,1
52,26,59.84499208,45,Grass,Loam Soil,1
40,32,43.4826194,24,Grass,Loam Soil,0
35,67,49.4897245,43,Grass,Loam Soil,1
65,28,48.30159325,14,Grass,Loam Soil,0
30,30,41.013132,37,Grass,Loam Soil,0
63,43,43.12063289,41,Grass,Loam Soil,1
58,68,44.30070517,25,Grass,Loam Soil,1
45,49,58.52974279,41,Grass,Loam Soil,1
19,55,43.25726752,28,Grass,Loam Soil,1
2,43,37.2464655,13,Grass,Loam Soil,0
37,62,56.12443206,3,Grass,Loam Soil,0
71,38,52.55469976,34,Grass,Loam Soil,1
30,55,71.89090748,19,Grass,Loam Soil,0
55,70,67.15096376,19,Grass,Loam Soil,0
6,49,70.23207557,21,Grass,Loam Soil,1
74,58,73.23573601,0,Grass,Loam Soil,0
8,57,72.49507741,6,Grass,Loam Soil,0
21,49,62.26242533,36,Grass,Loam Soil,0
66,61,66.85510868,24,Grass,Loam Soil,0
88,42,68.02199825,24,Grass,Loam Soil,0
66,50,73.67166182,36,Grass,Loam Soil,0
61,31,73.84949872,25,Grass,Loam Soil,0
81,43,69.28607828,31,Grass,Loam Soil,1
53,42,64.55882254,4,Grass,Loam Soil,0
57,27,67.53021213,36,Grass,Loam Soil,1
12,29,66.63830637,9,Grass,Loam Soil,1
84,48,70.86340755,38,Grass,Loam Soil,0
68,49,67.1367443,7,Grass,Loam Soil,0
1,63,68.97097538,8,Grass,Loam Soil,0
65,67,69.75555541,29,Grass,Loam Soil,1
48,45,71.50569456,5,Grass,Loam Soil,0
67,26,61.91208707,8,Grass,Loam Soil,0
71,43,74.01229707,28,Grass,Loam Soil,0
51,34,74.91559514,25,Grass,Loam Soil,1
30,51,71.78615328,35,Grass,Loam Soil,0
2,46,63.02473185,22,Grass,Loam Soil,1
37,63,61.19250859,30,Grass,Loam Soil,0
43,32,65.62859526,37,Grass,Loam Soil,0
50,56,63.49726331,29,Grass,Loam Soil,1
17,46,65.81655892,3,Grass,Loam Soil,1
90,32,70.1415139,35,Grass,Loam Soil,0
23,60,74.61649888,8,Grass,Loam Soil,0
22,69,65.820457,9,Grass,Loam Soil,1
37,66,69.24464096,34,Grass,Loam Soil,1
37,56,70.88787207,2,Grass,Loam Soil,1
89,42,61.46892873,25,Grass,Loam Soil,0
38,37,64.72797143,41,Grass,Loam Soil,1
88,29,62.3061735,21,Grass,Loam Soil,0
12,37,69.85112265,28,Grass,Loam Soil,1
48,49,73.58663968,20,Grass,Loam Soil,1
87,44,66.37171179,0,Grass,Loam Soil,0
80,22,74.86960831,11,Grass,Loam Soil,0
62,68,65.66436565,29,Grass,Loam Soil,0
46,42,60.4693835,22,Grass,Loam Soil,1
88,57,72.43169115,9,Grass,Loam Soil,0
22,38,63.57445989,11,Grass,Loam Soil,1
19,63,70.25496749,27,Grass,Loam Soil,0
33,39,71.48327008,20,Grass,Loam Soil,1
68,60,63.1830529,40,Grass,Loam Soil,1
49,50,70.27184748,44,Grass,Loam Soil,1
6,25,60.41790253,38,Grass,Loam Soil,1
10,63,72.17818157,23,Grass,Loam Soil,1
8,26,67.83345933,1,Grass,Loam Soil,1
20,24,70.0866434,44,Grass,Loam Soil,1
39,20,69.40878198,31,Grass,Loam Soil,1
28,55,62.30278274,41,Grass,Loam Soil,1
58,61,61.16350463,17,Grass,Loam Soil,1
47,36,71.72980375,1,Grass,Loam Soil,0
90,31,69.43895491,17,Grass,Loam Soil,0
3,39,68.91754359,2,Grass,Loam Soil,1
88,30,63.85668948,41,Grass,Loam Soil,1
85,53,61.71111448,6,Grass,Loam Soil,0
75,56,67.47677295,27,Grass,Loam Soil,1
38,30,65.24194361,3,Grass,Loam Soil,0
49,43,74.24459122,3,Grass,Loam Soil,1
68,69,69.5274407,35,Grass,Loam Soil,0
69,55,71.36947525,21,Grass,Loam Soil,1
51,50,68.64685069,43,Grass,Loam Soil,1
48,23,73.44678678,18,Grass,Loam Soil,0
53,29,67.32520551,2,Grass,Loam Soil,0
22,43,73.40452716,13,Grass,Loam Soil,1
15,69,69.46020927,9,Grass,Loam Soil,1
41,64,74.62068748,32,Grass,Loam Soil,1
79,20,71.21006868,31,Grass,Loam Soil,0
33,58,64.32887142,24,Grass,Loam Soil,0
50,68,63.29900785,31,Grass,Loam Soil,1
30,27,69.68862306,27,Grass,Loam Soil,1
46,63,63.51822045,40,Grass,Loam Soil,1
71,20,64.11411069,5,Grass,Loam Soil,0
78,29,63.46546487,45,Grass,Loam Soil,0
73,49,63.02169909,19,Grass,Loam Soil,1
14,50,72.50669768,4,Grass,Loam Soil,0
59,51,70.40795007,20,Grass,Loam Soil,1
15,58,62.78730907,38,Grass,Loam Soil,1
81,60,73.37686831,21,Grass,Loam Soil,0
54,63,62.31842057,42,Grass,Loam Soil,1
60,33,62.2737345,34,Grass,Loam Soil,1
42,29,64.42177127,1,Grass,Loam Soil,0
49,35,68.83924882,10,Grass,Loam Soil,0
55,24,71.16331975,27,Grass,Loam Soil,1
43,36,65.45328463,27,Grass,Loam Soil,1
48,42,74.22238583,16,Grass,Loam Soil,1
35,50,71.64631281,32,Grass,Loam Soil,1
76,35,62.83469851,17,Grass,Loam Soil,0
20,47,66.47264636,37,Grass,Loam Soil,1
5,48,66.69096751,20,Grass,Loam Soil,1
48,60,74.16699119,4,Grass,Loam Soil,0
53,23,64.89517488,27,Grass,Loam Soil,1
18,58,64.77651469,11,Grass,Loam Soil,1
71,25,68.56507978,24,Grass,Loam Soil,0
7,62,61.83876146,2,Grass,Loam Soil,0
89,34,63.37784443,22,Grass,Loam Soil,0
85,23,43.35795377,11,Grass,Loam Soil,0
71,68,46.83130119,41,Grass,Loam Soil,0
85,30,46.80452595,26,Grass,Loam Soil,0
2,55,46.6352865,37,Grass,Loam Soil,0
29,52,46.13833007,36,Grass,Loam Soil,1
60,48,53.46622584,18,Grass,Loam Soil,0
46,23,50.89110726,21,Grass,Loam Soil,1
89,51,50.90994463,10,Grass,Loam Soil,0
76,49,36.46946971,20,Grass,Loam Soil,0
72,23,35.15426171,36,Grass,Loam Soil,1
18,29,49.14337177,15,Grass,Loam Soil,1
29,47,52.55730112,9,Grass,Loam Soil,0
56,45,42.96018627,20,Grass,Loam Soil,1
59,34,49.02366803,39,Grass,Loam Soil,1
45,65,41.78219834,42,Grass,Loam Soil,1
31,64,38.71834464,2,Grass,Loam Soil,1
2,28,49.78102578,2,Grass,Loam Soil,1
74,24,51.92057267,9,Grass,Loam Soil,0
48,64,54.9393771,3,Grass,Loam Soil,0
1,62,50.89732989,38,Grass,Loam Soil,0
43,53,44.93261911,9,Grass,Loam Soil,0
28,42,49.39111479,0,Grass,Loam Soil,0
30,65,44.43177543,14,Grass,Loam Soil,1
20,37,48.77790371,7,Grass,Loam Soil,0
14,69,40.37113729,40,Grass,Loam Soil,1
86,56,47.89645224,22,Grass,Loam Soil,0
47,69,46.05333124,40,Grass,Loam Soil,1
28,45,54.49044154,44,Grass,Loam Soil,1
27,57,49.04015558,27,Grass,Loam Soil,1
84,32,53.14531023,44,Grass,Loam Soil,1
32,46,48.60449438,37,Grass,Loam Soil,1
56,59,53.13946695,27,Grass,Loam Soil,1
53,32,45.42616802,4,Grass,Loam Soil,1
79,67,44.07819743,23,Grass,Loam Soil,1
37,63,49.37369982,45,Grass,Loam Soil,1
23,23,41.02682925,29,Grass,Loam Soil,1
25,23,44.08562546,4,Grass,Loam Soil,1
43,46,49.47371773,39,Grass,Loam Soil,0
43,51,45.36521251,33,Grass,Loam Soil,1
44,69,37.81123974,10,Grass,Loam Soil,1
69,47,48.80253285,37,Grass,Loam Soil,1
30,43,42.72374404,15,Grass,Loam Soil,1
71,36,45.40277297,21,Grass,Loam Soil,1
59,43,52.39881209,15,Grass,Loam Soil,1
54,50,49.73922097,28,Grass,Loam Soil,1
66,34,38.30411077,20,Grass,Loam Soil,1
76,53,35.75107592,6,Grass,Loam Soil,0
13,40,44.95654782,32,Grass,Loam Soil,1
55,50,48.33941188,2,Grass,Loam Soil,0
45,68,35.03484812,19,Grass,Loam Soil,1
60,34,44.23629285,19,Grass,Loam Soil,1
10,28,36.18678721,38,Grass,Loam Soil,1
39,27,50.43306085,24,Grass,Loam Soil,0
67,39,54.37814199,34,Grass,Loam Soil,0
67,26,47.26052494,31,Grass,Loam Soil,0
9,49,38.21370568,0,Grass,Loam Soil,0
74,64,35.36831423,0,Grass,Loam Soil,0
43,35,37.11395801,45,Grass,Loam Soil,1
5,56,37.15824966,35,Grass,Loam Soil,1
60,46,48.28137482,42,Grass,Loam Soil,0
22,25,53.40906048,28,Grass,Loam Soil,1
78,70,42.89509057,1,Grass,Loam Soil,0
15,30,41.7704893,19,Grass,Loam Soil,1
63,48,35.69674138,38,Grass,Loam Soil,0
64,65,48.06491307,15,Grass,Loam Soil,0
79,45,45.49683991,33,Grass,Loam Soil,1
59,52,53.31508572,33,Grass,Loam Soil,1
31,21,39.18374505,44,Grass,Loam Soil,1
17,49,42.19740397,0,Grass,Loam Soil,0
87,69,37.46160727,0,Grass,Loam Soil,0
89,32,51.54922825,42,Grass,Loam Soil,1
66,25,50.6128521,4,Grass,Loam Soil,0
56,40,46.90725077,24,Grass,Loam Soil,1
14,57,49.55213308,1,Grass,Loam Soil,1
19,63,41.45486619,31,Grass,Loam Soil,1
3,29,36.68284038,37,Grass,Loam Soil,1
71,68,39.00992137,31,Grass,Loam Soil,1
74,37,52.50812701,16,Grass,Loam Soil,1
21,57,47.01510708,35,Grass,Loam Soil,1
87,43,42.87274897,10,Grass,Loam Soil,0
22,59,53.04669416,22,Grass,Loam Soil,0
86,30,46.48280681,11,Grass,Loam Soil,0
3,68,49.94043064,24,Grass,Loam Soil,0
31,69,36.5011366,16,Grass,Loam Soil,1
16,62,50.17067771,32,Grass,Loam Soil,1
87,28,46.62370222,4,Grass,Loam Soil,0
4,44,53.12442925,12,Grass,Loam Soil,1
54,67,44.23913012,30,Grass,Loam Soil,1
11,62,41.61080544,39,Grass,Loam Soil,1
41,23,36.10211371,21,Grass,Loam Soil,0
89,20,51.02372773,27,Grass,Loam Soil,0
2,23,51.56461082,35,Grass,Loam Soil,1
76,39,45.20841071,42,Grass,Loam Soil,1
29,60,46.10585191,6,Grass,Loam Soil,0
9,29,47.9271552,32,Grass,Loam Soil,0
67,52,52.60285259,27,Grass,Loam Soil,0
78,68,38.07659414,9,Grass,Loam Soil,1
12,34,40.8106299,10,Grass,Loam Soil,0
22,35,53.10207889,42,Grass,Loam Soil,1
40,65,40.74536757,5,Grass,Loam Soil,1
85,42,111.9684622,24,Grass,Loam Soil,0
54,29,108.0458926,18,Grass,Loam Soil,1
76,28,102.5184759,37,Grass,Loam Soil,1
30,49,110.2316633,9,Grass,Loam Soil,0
28,70,109.3905998,14,Grass,Loam Soil,1
33,31,109.4169192,6,Grass,Loam Soil,1
47,39,104.8955643,36,Grass,Loam Soil,1
27,27,106.9659201,42,Grass,Loam Soil,1
73,49,108.0423555,8,Grass,Loam Soil,0
7,69,109.3930157,44,Grass,Loam Soil,0
49,56,104.7693804,18,Grass,Loam Soil,0
83,51,105.7595811,20,Grass,Loam Soil,0
8,40,108.3168858,5,Grass,Loam Soil,1
85,31,104.5375109,44,Grass,Loam Soil,1
36,36,107.6836871,25,Grass,Loam Soil,1
18,31,108.5468633,38,Grass,Loam Soil,1
66,69,104.8216333,3,Grass,Loam Soil,0
89,58,102.8593382,23,Grass,Loam Soil,0
48,51,108.0756727,33,Grass,Loam Soil,1
57,37,105.6499907,10,Grass,Loam Soil,1
1,62,111.6631582,11,Grass,Loam Soil,1
53,56,112.4349689,23,Grass,Loam Soil,0
37,34,107.3416913,21,Grass,Loam Soil,1
65,25,105.1834976,6,Grass,Loam Soil,0
35,41,111.2818551,9,Grass,Loam Soil,0
23,21,109.0946323,38,Grass,Loam Soil,1
69,63,102.8013275,15,Grass,Loam Soil,0
45,41,106.8704803,3,Grass,Loam Soil,0
7,25,108.4758509,45,Grass,Loam Soil,1
21,28,102.860084,42,Grass,Loam Soil,1
36,41,103.1969341,6,Grass,Loam Soil,1
64,35,111.0196744,5,Grass,Loam Soil,0
8,35,104.3739878,7,Grass,Loam Soil,1
59,41,111.2800516,30,Grass,Loam Soil,1
8,43,104.0277061,14,Grass,Loam Soil,1
19,40,108.2287276,42,Grass,Loam Soil,1
63,39,111.2232716,8,Grass,Loam Soil,0
64,59,103.8799347,40,Grass,Loam Soil,1
81,60,104.6735454,39,Grass,Loam Soil,0
3,20,111.2787584,39,Grass,Loam Soil,1
56,37,108.065579,37,Grass,Loam Soil,1
41,39,104.7847006,31,Grass,Loam Soil,1
44,26,109.8695196,11,Grass,Loam Soil,0
29,40,110.9653137,38,Grass,Loam Soil,1
43,51,106.9216033,6,Grass,Loam Soil,1
5,63,109.2853418,30,Grass,Loam Soil,1
2,38,106.0380805,41,Grass,Loam Soil,1
64,68,112.459697,5,Grass,Loam Soil,1
45,31,110.2437841,40,Grass,Loam Soil,0
68,49,106.2817706,45,Grass,Loam Soil,1
36,56,107.1951707,20,Grass,Loam Soil,1
78,28,105.2240743,32,Grass,Loam Soil,1
53,54,107.5660804,5,Grass,Loam Soil,1
53,35,109.6623974,34,Grass,Loam Soil,1
17,44,103.3183074,25,Grass,Loam Soil,1
32,58,110.4606459,36,Grass,Loam Soil,0
39,59,102.5538035,26,Grass,Loam Soil,0
18,43,111.0217929,35,Grass,Loam Soil,1
66,63,106.3602023,9,Grass,Loam Soil,0
64,45,104.617522,9,Grass,Loam Soil,0
67,32,104.991282,11,Grass,Loam Soil,0
15,22,103.0295938,20,Grass,Loam Soil,1
19,46,109.4429934,11,Grass,Loam Soil,1
89,64,106.8685636,34,Grass,Loam Soil,0
64,63,111.3779693,33,Grass,Loam Soil,1
42,70,105.6209954,32,Grass,Loam Soil,1
68,47,110.9633894,13,Grass,Loam Soil,0
74,35,110.6956184,45,Grass,Loam Soil,0
76,35,103.7084055,20,Grass,Loam Soil,0
19,48,102.6488846,32,Grass,Loam Soil,1
16,20,110.4432293,19,Grass,Loam Soil,0
41,22,104.6843243,10,Grass,Loam Soil,0
90,66,111.1382096,13,Grass,Loam Soil,0
3,55,105.4766591,27,Grass,Loam Soil,1
17,61,108.6793978,45,Grass,Loam Soil,1
89,29,105.529185,31,Grass,Loam Soil,1
8,61,112.1926517,8,Grass,Loam Soil,0
5,47,111.7162016,38,Grass,Loam Soil,1
10,30,107.6435771,1,Grass,Loam Soil,1
77,34,104.88189,13,Grass,Loam Soil,0
12,21,109.2537734,45,Grass,Loam Soil,1
83,59,105.6917856,30,Grass,Loam Soil,1
7,35,106.61905,8,Grass,Loam Soil,1
57,33,106.1606833,9,Grass,Loam Soil,1
19,34,110.5764023,41,Grass,Loam Soil,1
80,39,107.6103211,18,Grass,Loam Soil,0
77,28,112.4750941,8,Grass,Loam Soil,0
36,31,109.0357597,35,Grass,Loam Soil,1
32,68,109.9130984,44,Grass,Loam Soil,1
60,28,103.6012114,5,Grass,Loam Soil,0
6,21,106.977723,10,Grass,Loam Soil,0
42,56,110.0932899,36,Grass,Loam Soil,1
90,62,106.128338,31,Grass,Loam Soil,0
65,32,104.4407083,42,Grass,Loam Soil,0
52,51,107.0050976,34,Grass,Loam Soil,1
71,20,112.337046,19,Grass,Loam Soil,0
32,35,102.8186358,39,Grass,Loam Soil,1
73,37,106.2784673,40,Grass,Loam Soil,0
77,46,109.8076178,2,Grass,Loam Soil,0
8,33,108.3121789,18,Grass,Loam Soil,1
61,63,92.82840911,12,Grass,Loam Soil,1
71,26,101.0494791,15,Grass,Loam Soil,0
87,33,104.9378,41,Grass,Loam Soil,1
70,26,90.10978128,33,Grass,Loam Soil,1
36,56,113.2297373,35,Grass,Loam Soil,1
15,36,114.5357503,10,Grass,Loam Soil,1
78,24,97.32531705,2,Grass,Loam Soil,0
46,52,99.34482238,34,Grass,Loam Soil,1
41,21,113.8729798,30,Grass,Loam Soil,1
81,56,100.0075679,44,Grass,Loam Soil,0
1,34,98.75084366,44,Grass,Loam Soil,1
83,67,100.1692639,28,Grass,Loam Soil,0
40,53,118.2761894,40,Grass,Loam Soil,1
75,38,99.72430835,39,Grass,Loam Soil,1
35,64,108.3957179,15,Grass,Loam Soil,1
51,50,98.66679427,3,Grass,Loam Soil,0
69,32,119.84797,35,Grass,Loam Soil,1
87,55,108.66464,10,Grass,Loam Soil,0
89,57,102.7867717,10,Grass,Loam Soil,0
31,27,116.1616839,0,Grass,Loam Soil,0
66,47,118.6858263,15,Grass,Loam Soil,0
48,22,98.21747528,16,Grass,Loam Soil,1
79,26,91.46442491,10,Grass,Loam Soil,0
9,50,105.0776992,19,Grass,Loam Soil,1
52,64,112.0700033,33,Grass,Loam Soil,1
87,39,92.07835761,35,Grass,Loam Soil,1
1,50,90.66727868,24,Grass,Loam Soil,0
48,32,93.10247183,44,Grass,Loam Soil,1
90,29,98.16752001,37,Grass,Loam Soil,0
7,63,109.5408614,17,Grass,Loam Soil,1
59,27,117.2878912,26,Grass,Loam Soil,0
7,41,94.31102057,3,Grass,Loam Soil,1
57,43,119.218154,32,Grass,Loam Soil,0
51,35,102.4633775,2,Grass,Loam Soil,0
19,26,109.575944,34,Grass,Loam Soil,0
84,49,91.34276507,35,Grass,Loam Soil,0
68,38,112.9794804,0,Grass,Loam Soil,0
44,44,112.0777152,3,Grass,Loam Soil,0
25,45,118.6730366,18,Grass,Loam Soil,1
37,48,117.536781,22,Grass,Loam Soil,1
66,20,107.3944717,41,Grass,Loam Soil,1
80,42,116.5531455,20,Grass,Loam Soil,0
9,43,112.3982055,15,Grass,Loam Soil,1
66,31,110.3262123,12,Grass,Loam Soil,0
82,70,110.2511102,40,Grass,Loam Soil,1
36,46,110.4408803,1,Grass,Loam Soil,0
55,63,116.3019555,31,Grass,Loam Soil,0
82,61,119.0856171,21,Grass,Loam Soil,0
55,50,108.8547508,45,Grass,Loam Soil,1
32,46,118.2583441,28,Grass,Loam Soil,1
90,28,91.40508414,14,Grass,Loam Soil,0
65,24,95.12322062,21,Grass,Loam Soil,0
71,53,109.9825551,43,Grass,Loam Soil,0
3,63,102.2099836,25,Grass,Loam Soil,1
24,67,109.022564,36,Grass,Loam Soil,1
15,63,117.229079,16,Grass,Loam Soil,1
77,33,112.1355384,28,Grass,Loam Soil,1
82,49,111.0162259,38,Grass,Loam Soil,0
1,51,99.20961514,36,Grass,Loam Soil,1
51,50,115.8586081,41,Grass,Loam Soil,1
10,66,119.695765,39,Grass,Loam Soil,1
89,35,110.10323,28,Grass,Loam Soil,0
54,52,109.2768851,24,Grass,Loam Soil,1
70,25,109.2486647,17,Grass,Loam Soil,0
71,44,108.8616474,38,Grass,Loam Soil,0
59,48,110.1331182,34,Grass,Loam Soil,1
71,51,104.4812858,41,Grass,Loam Soil,0
10,21,90.43495443,24,Grass,Loam Soil,1
65,30,119.4765557,8,Grass,Loam Soil,0
68,70,118.9923573,7,Grass,Loam Soil,0
54,64,90.94554618,40,Grass,Loam Soil,0
49,41,114.2005455,26,Grass,Loam Soil,1
54,22,91.06493353,18,Grass,Loam Soil,0
12,61,96.45042585,25,Grass,Loam Soil,0
30,53,113.1161095,18,Grass,Loam Soil,0
50,65,92.78133617,15,Grass,Loam Soil,0
7,66,94.32961456,41,Grass,Loam Soil,1
16,59,91.73358569,33,Grass,Loam Soil,1
73,51,100.6619171,22,Grass,Loam Soil,0
77,45,98.00403016,38,Grass,Loam Soil,0
7,66,103.5045395,45,Grass,Loam Soil,1
52,26,95.83016448,36,Grass,Loam Soil,1
57,50,97.55986676,26,Grass,Loam Soil,1
9,28,94.68180316,45,Grass,Loam Soil,1
63,63,90.45142867,45,Grass,Loam Soil,1
1,54,90.24211529,31,Grass,Loam Soil,0
9,35,96.47800391,30,Grass,Loam Soil,1
17,64,111.0843029,29,Grass,Loam Soil,1
44,56,100.5123341,28,Grass,Loam Soil,0
89,52,99.46950465,38,Grass,Loam Soil,0
64,41,105.4220251,16,Grass,Loam Soil,1
14,36,91.99964712,12,Grass,Loam Soil,1
13,21,109.0921631,14,Grass,Loam Soil,1
52,52,108.3690513,31,Grass,Loam Soil,1
57,31,108.5501443,18,Grass,Loam Soil,0
7,60,90.81250457,39,Grass,Loam Soil,1
39,49,103.7040783,21,Grass,Loam Soil,1
78,21,94.37987496,35,Grass,Loam Soil,0
47,41,92.15524332,20,Grass,Loam Soil,1
62,33,98.12565829,22,Grass,Loam Soil,1
13,31,90.09586854,28,Grass,Loam Soil,1
80,61,98.67527561,35,Grass,Loam Soil,1
32,28,95.85118326,16,Grass,Loam Soil,1
90,38,95.70525913,17,Grass,Loam Soil,1
75,21,92.19721736,24,Grass,Loam Soil,0
10,39,98.00687989,14,Grass,Loam Soil,0
55,44,97.72843182,13,Grass,Loam Soil,1
73,23,93.75441586,0,Grass,Loam Soil,0
29,22,95.3713484,43,Grass,Loam Soil,1
24,40,98.46768642,22,Grass,Loam Soil,1
30,67,94.11213345,26,Grass,Loam Soil,1
19,34,97.31258083,28,Grass,Loam Soil,1
29,48,99.35408185,21,Grass,Loam Soil,1
42,22,89.85646496,44,Grass,Loam Soil,1
31,43,91.87312479,6,Grass,Loam Soil,0
48,45,94.42850522,42,Grass,Loam Soil,0
